timestamp,sensor_id,location,temperature_c,humidity_pct,co2_ppm,pm25_ugm3,light_lux,noise_db,true_anomaly,anomaly_prediction,anomaly_score
2026-04-07 23:00:00,ENV-01,Indoor Lab A,23.21,72.22,612.21,20.98,0.0,43.35,0,0,0.3297
2026-04-07 23:15:00,ENV-01,Indoor Lab A,23.3,69.86,602.44,27.47,0.0,42.22,0,0,0.2625
2026-04-07 23:30:00,ENV-01,Indoor Lab A,24.24,68.23,570.92,27.89,0.0,41.29,0,0,0.2949
2026-04-07 23:45:00,ENV-01,Indoor Lab A,22.84,70.61,659.87,28.09,30.18,37.76,0,0,0.5227
2026-04-08 00:00:00,ENV-01,Indoor Lab A,23.08,65.5,602.27,28.67,18.09,41.14,0,0,0.2886
2026-04-08 00:15:00,ENV-01,Indoor Lab A,23.55,69.83,630.12,28.18,0.0,42.52,0,0,0.26
2026-04-08 00:30:00,ENV-01,Indoor Lab A,26.6,70.4,644.91,34.39,0.0,42.64,0,1,0.6825
2026-04-08 00:45:00,ENV-01,Indoor Lab A,23.17,71.61,641.18,26.57,0.0,41.94,0,1,0.6384
2026-04-08 01:00:00,ENV-01,Indoor Lab A,24.16,72.15,655.87,25.29,26.25,42.04,0,0,0.3155
2026-04-08 01:15:00,ENV-01,Indoor Lab A,23.08,71.88,609.04,24.09,6.63,42.01,0,0,0.4341
2026-04-08 01:30:00,ENV-01,Indoor Lab A,22.99,73.34,650.0,23.83,0.0,40.62,0,0,0.2738
2026-04-08 01:45:00,ENV-01,Indoor Lab A,23.36,71.43,628.34,19.86,0.0,40.1,0,0,0.2684
2026-04-08 02:00:00,ENV-01,Indoor Lab A,23.89,69.78,680.94,20.06,45.89,40.33,0,0,0.231
2026-04-08 02:15:00,ENV-01,Indoor Lab A,24.05,71.29,668.85,24.52,0.0,45.27,0,0,0.173
2026-04-08 02:30:00,ENV-01,Indoor Lab A,23.68,71.52,672.44,22.45,20.84,39.28,0,0,0.2258
2026-04-08 02:45:00,ENV-01,Indoor Lab A,23.75,71.16,605.11,23.04,47.29,43.77,0,0,0.1738
2026-04-08 03:00:00,ENV-01,Indoor Lab A,23.87,71.43,636.11,29.27,0.0,41.9,0,0,0.1911
2026-04-08 03:15:00,ENV-01,Indoor Lab A,24.52,69.32,683.11,20.4,57.04,40.2,0,0,0.2883
2026-04-08 03:30:00,ENV-01,Indoor Lab A,24.01,67.01,633.25,21.64,0.0,41.04,0,0,0.2293
2026-04-08 03:45:00,ENV-01,Indoor Lab A,24.68,71.11,1045.518639232968,21.22,0.0,47.01,1,0,0.2697
2026-04-08 04:00:00,ENV-01,Indoor Lab A,24.05,73.9,,24.25,37.46,45.62,0,0,0.2371
2026-04-08 04:15:00,ENV-01,Indoor Lab A,24.47,69.71,643.51,24.97,31.2,42.02,0,0,0.2126
2026-04-08 04:30:00,ENV-01,Indoor Lab A,24.95,73.65,654.15,24.59,0.0,34.35,0,0,0.2288
2026-04-08 04:45:00,ENV-01,Indoor Lab A,25.01,70.06,631.27,24.06,0.0,45.87,0,0,0.1487
2026-04-08 05:00:00,ENV-01,Indoor Lab A,25.04,68.63,668.22,22.35,18.43,41.33,0,0,0.1306
2026-04-08 05:15:00,ENV-01,Indoor Lab A,24.88,70.16,642.93,24.09,0.0,37.53,0,0,0.1395
2026-04-08 05:30:00,ENV-01,Indoor Lab A,25.16,71.45,634.14,21.56,34.52,41.21,0,0,0.1574
2026-04-08 05:45:00,ENV-01,Indoor Lab A,24.84,69.4,628.25,19.03,0.0,45.14,0,0,0.1468
2026-04-08 06:00:00,ENV-01,Indoor Lab A,25.72,70.2,1205.015492514545,20.52,9.74,42.47,1,0,0.2567
2026-04-08 06:15:00,ENV-01,Indoor Lab A,25.53,68.27,625.45,22.25,141.08,42.2,0,0,0.1242
2026-04-08 06:30:00,ENV-01,Indoor Lab A,25.92,69.17,645.6,21.57,162.42,37.42,0,0,0.1623
2026-04-08 06:45:00,ENV-01,Indoor Lab A,25.23,68.16,661.27,15.7,70.31,46.78,0,0,0.1873
2026-04-08 07:00:00,ENV-01,Indoor Lab A,26.61,66.82,607.18,17.09,236.81,43.57,0,0,0.3358
2026-04-08 07:15:00,ENV-01,Indoor Lab A,26.92,63.14,608.25,16.23,280.32,44.22,0,0,0.1866
2026-04-08 07:30:00,ENV-01,Indoor Lab A,27.25,64.99,628.53,20.89,409.4,44.77,0,0,0.2142
2026-04-08 07:45:00,ENV-01,Indoor Lab A,27.23,64.95,565.2,21.36,397.87,50.14,0,0,0.1317
2026-04-08 08:00:00,ENV-01,Indoor Lab A,26.6,69.46,669.22,19.71,459.68,47.03,0,0,0.1217
2026-04-08 08:15:00,ENV-01,Indoor Lab A,26.76,70.99,604.63,19.58,445.31,43.85,0,0,0.0557
2026-04-08 08:30:00,ENV-01,Indoor Lab A,28.29,67.44,653.55,17.47,483.42,50.46,0,0,0.4797
2026-04-08 08:45:00,ENV-01,Indoor Lab A,27.56,69.4,615.1,12.72,599.16,54.76,0,0,0.2107
2026-04-08 09:00:00,ENV-01,Indoor Lab A,28.22,67.76,638.53,17.63,643.73,45.28,0,0,0.2805
2026-04-08 09:15:00,ENV-01,Indoor Lab A,28.27,69.82,587.88,20.94,673.45,46.27,0,0,0.1737
2026-04-08 09:30:00,ENV-01,Indoor Lab A,28.78,67.06,624.86,15.47,711.92,50.78,0,0,0.3063
2026-04-08 09:45:00,ENV-01,Indoor Lab A,28.61,63.53,574.91,18.83,743.7,48.08,0,0,0.2086
2026-04-08 10:00:00,ENV-01,Indoor Lab A,28.01,65.25,549.46,15.45,758.48,47.1,0,0,0.1783
2026-04-08 10:15:00,ENV-01,Indoor Lab A,28.72,68.04,649.39,10.95,847.76,53.25,0,0,0.2697
2026-04-08 10:30:00,ENV-01,Indoor Lab A,28.53,67.62,582.69,15.8,884.31,52.47,0,0,0.1544
2026-04-08 10:45:00,ENV-01,Indoor Lab A,29.22,66.27,554.12,14.39,894.47,46.37,0,0,0.3194
2026-04-08 11:00:00,ENV-01,Indoor Lab A,28.62,67.3,563.74,12.43,854.51,47.15,0,0,0.208
2026-04-08 11:15:00,ENV-01,Indoor Lab A,28.75,68.39,552.85,9.83,860.66,53.71,0,0,0.1468
2026-04-08 11:30:00,ENV-01,Indoor Lab A,29.18,65.99,583.89,9.22,909.62,52.91,0,0,0.2556
2026-04-08 11:45:00,ENV-01,Indoor Lab A,29.16,68.88,551.91,17.7,903.48,50.98,0,0,0.1801
2026-04-08 12:00:00,ENV-01,Indoor Lab A,29.39,66.61,608.01,10.97,873.31,55.31,0,0,0.2317
2026-04-08 12:15:00,ENV-01,Indoor Lab A,29.17,68.59,617.49,12.91,921.92,48.92,0,0,0.1908
2026-04-08 12:30:00,ENV-01,Indoor Lab A,29.81,67.17,584.43,12.11,834.16,54.05,0,0,0.34
2026-04-08 12:45:00,ENV-01,Indoor Lab A,28.57,66.12,593.86,14.59,950.9,55.76,0,0,0.3564
2026-04-08 13:00:00,ENV-01,Indoor Lab A,29.21,66.8,567.0,9.25,836.42,51.11,0,0,0.2488
2026-04-08 13:15:00,ENV-01,Indoor Lab A,28.58,66.85,559.94,8.99,866.38,55.03,0,0,0.2636
2026-04-08 13:30:00,ENV-01,Indoor Lab A,29.58,66.12,579.09,16.09,842.25,50.47,0,0,0.3603
2026-04-08 13:45:00,ENV-01,Indoor Lab A,29.57,69.18,547.67,20.41,788.79,53.08,0,0,0.1952
2026-04-08 14:00:00,ENV-01,Indoor Lab A,29.1,67.27,517.47,12.57,741.2,53.41,0,0,0.2202
2026-04-08 14:15:00,ENV-01,Indoor Lab A,29.79,68.16,500.35,20.44,758.66,50.66,0,0,0.3336
2026-04-08 14:30:00,ENV-01,Indoor Lab A,29.34,67.27,541.75,15.05,692.76,51.74,0,0,0.2321
2026-04-08 14:45:00,ENV-01,Indoor Lab A,28.88,64.12,561.03,16.37,694.68,55.34,0,0,0.2346
2026-04-08 15:00:00,ENV-01,Indoor Lab A,29.24,65.99,577.52,10.73,604.87,49.9,0,0,0.2021
2026-04-08 15:15:00,ENV-01,Indoor Lab A,29.48,69.01,568.05,18.23,562.64,53.73,0,0,0.2045
2026-04-08 15:30:00,ENV-01,Indoor Lab A,28.82,68.91,552.5,14.09,566.82,55.17,0,0,0.2715
2026-04-08 15:45:00,ENV-01,Indoor Lab A,28.45,67.19,528.64,7.99,507.03,54.21,0,0,0.2285
2026-04-08 16:00:00,ENV-01,Indoor Lab A,28.74,63.51,546.23,47.747613912015936,497.94,48.94,1,0,0.1976
2026-04-08 16:15:00,ENV-01,Indoor Lab A,29.04,69.41,532.58,12.65,410.32,49.46,0,0,0.184
2026-04-08 16:30:00,ENV-01,Indoor Lab A,28.37,66.66,510.86,9.66,352.35,50.08,0,0,0.2542
2026-04-08 16:45:00,ENV-01,Indoor Lab A,27.92,69.14,585.2,15.85,277.37,53.01,0,0,0.228
2026-04-08 17:00:00,ENV-01,Indoor Lab A,27.39,68.32,570.33,19.04,165.15,48.96,0,0,0.2425
2026-04-08 17:15:00,ENV-01,Indoor Lab A,27.43,68.2,569.41,21.84,158.26,49.46,0,0,0.1366
2026-04-08 17:30:00,ENV-01,Indoor Lab A,28.17,68.73,590.12,18.57,76.97,46.65,0,0,0.2059
2026-04-08 17:45:00,ENV-01,Indoor Lab A,26.77,69.6,589.36,23.62,88.37,53.82,0,0,0.356
2026-04-08 18:00:00,ENV-01,Indoor Lab A,27.02,66.1,582.28,19.7,3.76,51.16,0,0,0.1388
2026-04-08 18:15:00,ENV-01,Indoor Lab A,27.23,71.13,594.96,20.46,29.6,51.2,0,0,0.0999
2026-04-08 18:30:00,ENV-01,Indoor Lab A,26.68,70.22,529.44,22.38,0.0,50.15,0,0,0.1589
2026-04-08 18:45:00,ENV-01,Indoor Lab A,26.32,69.96,565.32,14.82,14.72,47.19,0,0,0.1511
2026-04-08 19:00:00,ENV-01,Indoor Lab A,26.9,69.0,578.07,17.13,0.0,47.18,0,0,0.1273
2026-04-08 19:15:00,ENV-01,Indoor Lab A,26.69,72.5,550.2,23.62,0.0,44.59,0,0,0.0687
2026-04-08 19:30:00,ENV-01,Indoor Lab A,25.68,66.59,533.02,22.02,0.0,48.92,0,0,0.3066
2026-04-08 19:45:00,ENV-01,Indoor Lab A,26.23,69.97,591.44,20.96,0.0,50.57,0,0,0.142
2026-04-08 20:00:00,ENV-01,Indoor Lab A,25.46,67.71,573.05,18.81,0.0,48.03,0,0,0.2757
2026-04-08 20:15:00,ENV-01,Indoor Lab A,25.69,67.93,567.9,25.15,17.37,52.83,0,0,0.1348
2026-04-08 20:30:00,ENV-01,Indoor Lab A,25.88,72.15,548.08,24.59,0.0,44.56,0,0,0.0893
2026-04-08 20:45:00,ENV-01,Indoor Lab A,25.25,71.89,598.06,20.02,25.99,43.92,0,0,0.2428
2026-04-08 21:00:00,ENV-01,Indoor Lab A,25.1,69.52,582.88,25.3,0.0,51.28,0,0,0.1665
2026-04-08 21:15:00,ENV-01,Indoor Lab A,24.01,69.05,600.48,25.09,0.0,44.9,0,0,0.4504
2026-04-08 21:30:00,ENV-01,Indoor Lab A,24.86,69.91,628.96,26.17,30.55,41.81,0,0,0.2715
2026-04-08 21:45:00,ENV-01,Indoor Lab A,24.49,69.88,571.92,25.04,0.0,46.31,0,0,0.2297
2026-04-08 22:00:00,ENV-01,Indoor Lab A,23.9,74.03,577.59,24.9,27.72,42.29,0,0,0.3358
2026-04-08 22:15:00,ENV-01,Indoor Lab A,24.63,68.23,639.25,24.55,0.0,42.77,0,0,0.2331
2026-04-08 22:30:00,ENV-01,Indoor Lab A,24.48,69.62,997.3262146121658,24.1,0.0,48.81,1,0,0.1458
2026-04-08 22:45:00,ENV-01,Indoor Lab A,23.75,72.53,614.02,22.04,0.0,45.4,0,0,0.3317
2026-04-08 23:00:00,ENV-01,Indoor Lab A,23.82,73.33,637.18,27.95,0.0,39.52,0,0,0.1993
2026-04-08 23:15:00,ENV-01,Indoor Lab A,23.53,71.41,628.11,18.87,0.0,42.96,0,0,0.273
2026-04-08 23:30:00,ENV-01,Indoor Lab A,23.6,73.66,627.77,29.47,0.0,45.05,0,0,0.2113
2026-04-08 23:45:00,ENV-01,Indoor Lab A,24.39,73.75,592.6,24.92,0.0,43.48,0,0,0.2797
2026-04-09 00:00:00,ENV-01,Indoor Lab A,24.38,69.5,624.2,19.74,50.47,40.27,0,0,0.1484
2026-04-09 00:15:00,ENV-01,Indoor Lab A,24.05,70.59,653.65,17.37,0.0,41.3,0,0,0.1915
2026-04-09 00:30:00,ENV-01,Indoor Lab A,23.79,74.68,605.21,28.26,12.47,45.24,0,0,0.2015
2026-04-09 00:45:00,ENV-01,Indoor Lab A,23.68,69.78,657.07,70.34387900785747,0.0,39.7,1,0,0.1934
2026-04-09 01:00:00,ENV-01,Indoor Lab A,24.14,72.93,614.84,17.26,18.31,37.54,0,0,0.222
2026-04-09 01:15:00,ENV-01,Indoor Lab A,23.07,65.58,654.18,26.37,0.0,45.28,0,0,0.4388
2026-04-09 01:30:00,ENV-01,Indoor Lab A,24.28,74.46,600.88,25.85,0.0,,0,0,0.3458
2026-04-09 01:45:00,ENV-01,Indoor Lab A,23.91,72.46,638.56,27.75,24.62,47.48,0,0,0.2006
2026-04-09 02:00:00,ENV-01,Indoor Lab A,23.93,69.29,645.12,23.39,51.87,40.15,0,0,0.1506
2026-04-09 02:15:00,ENV-01,Indoor Lab A,23.87,70.19,658.32,,0.0,46.01,0,0,0.1565
2026-04-09 02:30:00,ENV-01,Indoor Lab A,23.81,71.15,657.88,20.65,16.81,37.89,0,0,0.1587
2026-04-09 02:45:00,ENV-01,Indoor Lab A,24.65,69.09,659.93,28.7,30.15,41.87,0,0,0.3054
2026-04-09 03:00:00,ENV-01,Indoor Lab A,24.27,69.8,680.24,23.1,0.0,43.2,0,0,0.2124
2026-04-09 03:15:00,ENV-01,Indoor Lab A,24.12,68.97,608.05,23.54,0.0,42.05,0,0,0.1554
2026-04-09 03:30:00,ENV-01,Indoor Lab A,25.02,71.84,639.84,24.17,17.86,45.27,0,0,0.3083
2026-04-09 03:45:00,ENV-01,Indoor Lab A,24.77,69.75,620.08,20.18,23.32,43.35,0,0,0.1818
2026-04-09 04:00:00,ENV-01,Indoor Lab A,25.11,70.33,680.17,22.79,33.43,41.69,0,0,0.1974
2026-04-09 04:15:00,ENV-01,Indoor Lab A,24.72,71.67,655.14,25.03,2.84,41.9,0,0,0.1765
2026-04-09 04:30:00,ENV-01,Indoor Lab A,26.22,72.74,662.69,23.99,35.25,43.79,0,0,0.3942
2026-04-09 04:45:00,ENV-01,Indoor Lab A,25.31,69.64,642.11,13.82,7.37,41.02,0,0,0.249
2026-04-09 05:00:00,ENV-01,Indoor Lab A,26.19,70.16,613.74,22.85,0.0,44.18,0,0,0.2613
2026-04-09 05:15:00,ENV-01,Indoor Lab A,25.77,71.91,622.84,22.76,0.0,45.15,0,0,0.1474
2026-04-09 05:30:00,ENV-01,Indoor Lab A,26.05,,641.62,23.54,56.15,42.49,0,0,0.1253
2026-04-09 05:45:00,ENV-01,Indoor Lab A,26.07,67.55,618.65,22.22,38.64,42.9,0,0,0.0684
2026-04-09 06:00:00,ENV-01,Indoor Lab A,26.09,68.77,625.6,22.44,0.0,47.84,0,0,0.057
2026-04-09 06:15:00,ENV-01,Indoor Lab A,26.08,70.88,605.67,23.18,82.38,45.5,0,0,0.038
2026-04-09 06:30:00,ENV-01,Indoor Lab A,26.13,69.79,606.12,20.02,153.5,47.09,0,0,0.0478
2026-04-09 06:45:00,ENV-01,Indoor Lab A,26.78,67.2,649.97,20.45,94.37,47.42,0,0,0.1791
2026-04-09 07:00:00,ENV-01,Indoor Lab A,26.96,48.70054923081889,604.44,10.47,242.71,46.32,1,0,0.1219
2026-04-09 07:15:00,ENV-01,Indoor Lab A,26.4,66.9,698.55,18.69,314.88,43.88,0,0,0.1062
2026-04-09 07:30:00,ENV-01,Indoor Lab A,26.42,68.37,620.75,18.02,340.4,47.01,0,0,0.0161
2026-04-09 07:45:00,ENV-01,Indoor Lab A,27.49,66.03,990.22928527398,12.98,326.3,48.83,1,0,0.3152
2026-04-09 08:00:00,ENV-01,Indoor Lab A,27.97,68.3,587.61,16.32,440.8,42.21,0,0,0.2709
2026-04-09 08:15:00,ENV-01,Indoor Lab A,27.6,69.58,655.59,16.81,526.49,41.65,0,0,0.1776
2026-04-09 08:30:00,ENV-01,Indoor Lab A,28.41,66.53,624.9,16.96,594.1,45.16,0,0,0.3436
2026-04-09 08:45:00,ENV-01,Indoor Lab A,28.58,67.45,610.51,16.79,563.81,48.13,0,0,0.2447
2026-04-09 09:00:00,ENV-01,Indoor Lab A,28.44,68.36,613.76,19.39,668.72,45.4,0,0,0.2
2026-04-09 09:15:00,ENV-01,Indoor Lab A,29.03,65.38,623.48,18.53,609.76,49.21,0,0,0.3295
2026-04-09 09:30:00,ENV-01,Indoor Lab A,28.58,66.11,639.64,14.39,685.79,49.52,0,0,0.2112
2026-04-09 09:45:00,ENV-01,Indoor Lab A,29.26,67.23,632.1,17.64,672.09,48.07,0,0,0.33
2026-04-09 10:00:00,ENV-01,Indoor Lab A,28.84,68.37,534.38,23.4,798.01,50.45,0,0,0.2132
2026-04-09 10:15:00,ENV-01,Indoor Lab A,29.76,72.0,618.83,18.34,811.76,49.91,0,0,0.4072
2026-04-09 10:30:00,ENV-01,Indoor Lab A,29.14,65.56,576.95,11.19,828.84,45.6,0,0,0.255
2026-04-09 10:45:00,ENV-01,Indoor Lab A,29.55,67.06,594.89,13.44,959.93,55.04,0,0,0.2721
2026-04-09 11:00:00,ENV-01,Indoor Lab A,29.01,67.52,573.15,11.76,822.43,52.54,0,0,0.2303
2026-04-09 11:15:00,ENV-01,Indoor Lab A,29.35,68.92,610.38,18.74,852.87,52.94,0,0,0.2192
2026-04-09 11:30:00,ENV-01,Indoor Lab A,30.03,65.97,563.48,19.29,900.26,53.67,0,0,0.3596
2026-04-09 11:45:00,ENV-01,Indoor Lab A,29.44,64.43,565.86,13.95,860.83,51.96,0,0,0.2526
2026-04-09 12:00:00,ENV-01,Indoor Lab A,29.11,64.59,594.27,16.02,886.28,49.14,0,0,0.2198
2026-04-09 12:15:00,ENV-01,Indoor Lab A,29.45,66.05,591.11,16.9,880.69,48.92,0,0,0.2146
2026-04-09 12:30:00,ENV-01,Indoor Lab A,30.06,65.12,559.65,18.03,921.25,53.02,0,0,0.3398
2026-04-09 12:45:00,ENV-01,Indoor Lab A,29.39,67.18,596.9,12.89,930.0,56.56,0,0,0.2667
2026-04-09 13:00:00,ENV-01,Indoor Lab A,30.72,67.36,582.86,18.24,,51.29,0,0,0.5367
2026-04-09 13:15:00,ENV-01,Indoor Lab A,29.76,67.23,533.9,13.58,,46.31,0,0,0.3253
2026-04-09 13:30:00,ENV-01,Indoor Lab A,30.63,69.01,552.8,15.68,831.6,56.64,0,0,0.4367
2026-04-09 13:45:00,ENV-01,Indoor Lab A,30.35,63.99,577.27,13.5,810.08,50.8,0,0,0.288
2026-04-09 14:00:00,ENV-01,Indoor Lab A,36.05280287050194,68.91,542.53,10.2,765.92,54.3,1,1,1.0
2026-04-09 14:15:00,ENV-01,Indoor Lab A,29.92,69.38,579.39,17.23,759.76,48.82,0,1,0.6728
2026-04-09 14:30:00,ENV-01,Indoor Lab A,29.65,69.04,1174.811560344742,,702.86,49.86,1,0,0.3235
2026-04-09 14:45:00,ENV-01,Indoor Lab A,29.6,67.6,541.0,13.91,643.77,56.24,0,0,0.2932
2026-04-09 15:00:00,ENV-01,Indoor Lab A,29.43,69.96,594.75,14.56,601.1,46.54,0,0,0.3043
2026-04-09 15:15:00,ENV-01,Indoor Lab A,28.8,64.38,590.33,15.36,607.05,46.02,0,0,0.3953
2026-04-09 15:30:00,ENV-01,Indoor Lab A,28.81,68.99,562.55,14.8,567.65,57.45,0,0,0.2729
2026-04-09 15:45:00,ENV-01,Indoor Lab A,29.13,67.45,559.91,22.67,426.54,54.43,0,0,0.2923
2026-04-09 16:00:00,ENV-01,Indoor Lab A,29.04,68.54,538.57,15.61,474.9,61.53,0,0,0.172
2026-04-09 16:15:00,ENV-01,Indoor Lab A,29.31,65.82,544.5,14.68,335.21,51.0,0,0,0.1983
2026-04-09 16:30:00,ENV-01,Indoor Lab A,29.13,65.08,581.6,17.81,318.72,51.34,0,0,0.1681
2026-04-09 16:45:00,ENV-01,Indoor Lab A,29.36,69.22,556.08,15.95,291.98,49.98,0,0,0.2091
2026-04-09 17:00:00,ENV-01,Indoor Lab A,27.52,71.96,560.42,18.19,230.91,49.04,0,0,0.4822
2026-04-09 17:15:00,ENV-01,Indoor Lab A,28.21,64.81,614.32,13.64,139.46,49.64,0,0,0.2585
2026-04-09 17:30:00,ENV-01,Indoor Lab A,28.7,68.17,527.52,21.47,143.06,52.27,0,0,0.2022
2026-04-09 17:45:00,ENV-01,Indoor Lab A,28.26,73.07,614.27,16.01,115.7,51.48,0,0,0.2039
2026-04-09 18:00:00,ENV-01,Indoor Lab A,27.97,65.03,556.77,16.01,28.98,53.21,0,0,0.1801
2026-04-09 18:15:00,ENV-01,Indoor Lab A,26.62,68.52,590.63,18.27,25.52,50.71,0,0,0.3792
2026-04-09 18:30:00,ENV-01,Indoor Lab A,27.51,68.16,533.88,15.85,24.83,49.35,0,0,0.2438
2026-04-09 18:45:00,ENV-01,Indoor Lab A,27.1,68.01,558.54,22.75,0.0,44.91,0,0,0.1579
2026-04-09 19:00:00,ENV-01,Indoor Lab A,27.3,68.59,568.97,24.82,0.0,49.42,0,0,0.1122
2026-04-09 19:15:00,ENV-01,Indoor Lab A,26.24,68.71,585.57,15.73,7.03,48.47,0,0,0.309
2026-04-09 19:30:00,ENV-01,Indoor Lab A,26.6,71.37,580.97,25.22,0.0,48.19,0,0,0.1196
2026-04-09 19:45:00,ENV-01,Indoor Lab A,26.42,67.3,598.91,28.14,0.0,48.91,0,0,0.0913
2026-04-09 20:00:00,ENV-01,Indoor Lab A,26.23,68.16,531.98,19.44,0.0,52.11,0,0,0.1003
2026-04-09 20:15:00,ENV-01,Indoor Lab A,25.95,69.03,602.33,18.56,0.0,46.81,0,0,0.1492
2026-04-09 20:30:00,ENV-01,Indoor Lab A,26.28,70.86,588.99,22.53,14.01,46.82,0,0,0.0913
2026-04-09 20:45:00,ENV-01,Indoor Lab A,25.18,70.09,558.69,22.9,0.0,53.45,0,0,0.359
2026-04-09 21:00:00,ENV-01,Indoor Lab A,25.45,67.32,585.0,24.56,58.57,43.68,0,0,0.1617
2026-04-09 21:15:00,ENV-01,Indoor Lab A,24.59,71.88,556.71,22.02,0.0,44.86,0,0,0.3673
2026-04-09 21:30:00,ENV-01,Indoor Lab A,25.45,69.0,587.28,23.61,5.24,45.0,0,0,0.2211
2026-04-09 21:45:00,ENV-01,Indoor Lab A,25.19,72.17,,25.32,0.0,44.5,0,0,0.1496
2026-04-09 22:00:00,ENV-01,Indoor Lab A,25.06,72.05,582.69,22.27,0.0,45.61,0,0,0.1341
2026-04-09 22:15:00,ENV-01,Indoor Lab A,25.18,69.88,625.64,,0.0,43.03,0,0,0.1045
2026-04-09 22:30:00,ENV-01,Indoor Lab A,24.93,71.44,662.77,22.2,18.13,41.76,0,0,0.1467
2026-04-09 22:45:00,ENV-01,Indoor Lab A,24.08,70.85,612.21,33.74,0.0,39.65,0,0,0.3592
2026-04-09 23:00:00,ENV-01,Indoor Lab A,24.49,66.8,609.35,25.24,27.81,45.68,0,0,0.214
2026-04-09 23:15:00,ENV-01,Indoor Lab A,24.05,70.72,595.31,22.0,10.85,38.67,0,0,0.2794
2026-04-09 23:30:00,ENV-01,Indoor Lab A,24.01,69.09,630.96,30.95,0.0,36.68,0,0,0.2036
2026-04-09 23:45:00,ENV-01,Indoor Lab A,24.07,71.16,1098.0857045632918,24.34,0.0,43.11,1,0,0.1836
2026-04-10 00:00:00,ENV-01,Indoor Lab A,24.66,67.26,613.28,26.44,0.0,47.0,0,0,0.2182
2026-04-10 00:15:00,ENV-01,Indoor Lab A,23.86,71.12,638.9,24.11,0.0,40.33,0,0,0.3126
2026-04-10 00:30:00,ENV-01,Indoor Lab A,24.57,70.56,606.23,28.73,0.0,39.93,0,0,0.2542
2026-04-10 00:45:00,ENV-01,Indoor Lab A,24.16,72.79,689.21,28.47,40.59,39.8,0,0,0.2008
2026-04-10 01:00:00,ENV-01,Indoor Lab A,23.62,71.37,634.5,22.76,0.0,42.4,0,0,0.2934
2026-04-10 01:15:00,ENV-01,Indoor Lab A,24.25,72.25,641.11,24.47,0.0,37.52,0,0,0.2338
2026-04-10 01:30:00,ENV-01,Indoor Lab A,24.91,71.26,630.08,23.16,102.75,37.83,0,0,0.2582
2026-04-10 01:45:00,ENV-01,Indoor Lab A,23.95,72.04,652.42,28.76,63.27,42.53,0,0,0.3223
2026-04-10 02:00:00,ENV-01,Indoor Lab A,23.71,70.66,646.67,32.0,0.0,44.61,0,0,0.232
2026-04-10 02:15:00,ENV-01,Indoor Lab A,24.33,72.81,637.81,23.15,26.28,42.98,0,0,0.2322
2026-04-10 02:30:00,ENV-01,Indoor Lab A,24.75,71.05,626.58,20.87,28.68,42.32,0,0,0.2176
2026-04-10 02:45:00,ENV-01,Indoor Lab A,23.96,69.94,630.94,20.93,0.0,37.71,0,0,0.2873
2026-04-10 03:00:00,ENV-01,Indoor Lab A,24.3,69.47,602.79,31.26,43.84,38.87,0,0,0.1778
2026-04-10 03:15:00,ENV-01,Indoor Lab A,24.71,71.71,673.91,22.53,38.22,39.67,0,0,0.2024
2026-04-10 03:30:00,ENV-01,Indoor Lab A,24.1,72.23,676.88,32.52,0.0,43.55,0,0,0.2412
2026-04-10 03:45:00,ENV-01,Indoor Lab A,24.65,72.26,608.14,20.72,0.0,41.86,0,0,0.2233
2026-04-10 04:00:00,ENV-01,Indoor Lab A,24.68,71.91,670.67,26.04,56.66,43.05,0,0,0.1294
2026-04-10 04:15:00,ENV-01,Indoor Lab A,24.56,73.21,629.77,26.69,55.08,43.38,0,0,0.1353
2026-04-10 04:30:00,ENV-01,Indoor Lab A,24.59,68.53,677.68,23.15,2.79,44.52,0,0,0.1243
2026-04-10 04:45:00,ENV-01,Indoor Lab A,25.73,70.81,638.92,22.4,30.03,44.15,0,0,0.3332
2026-04-10 05:00:00,ENV-01,Indoor Lab A,25.47,72.29,640.24,20.45,0.0,39.82,0,0,0.1656
2026-04-10 05:15:00,ENV-01,Indoor Lab A,25.64,72.46,622.48,23.22,0.0,42.26,0,0,0.1475
2026-04-10 05:30:00,ENV-01,Indoor Lab A,25.26,69.42,636.73,23.92,7.81,39.75,0,0,0.1488
2026-04-10 05:45:00,ENV-01,Indoor Lab A,26.61,70.14,645.32,21.9,0.0,44.32,0,0,0.3478
2026-04-10 06:00:00,ENV-01,Indoor Lab A,26.52,66.09,625.5,,,47.58,0,0,0.1139
2026-04-10 06:15:00,ENV-01,Indoor Lab A,31.77497864749609,68.44,968.4095952817322,46.471883910735386,46.71,46.66,1,1,0.9774
2026-04-10 06:30:00,ENV-01,Indoor Lab A,26.22,70.15,593.15,19.1,105.94,49.73,0,1,0.4615
2026-04-10 06:45:00,ENV-01,Indoor Lab A,26.77,64.74,583.86,20.49,197.06,46.2,0,0,0.1004
2026-04-10 07:00:00,ENV-01,Indoor Lab A,27.16,71.32,618.33,22.68,175.82,42.73,0,0,0.1108
2026-04-10 07:15:00,ENV-01,Indoor Lab A,26.47,68.3,628.51,19.95,291.46,43.05,0,0,0.1781
2026-04-10 07:30:00,ENV-01,Indoor Lab A,27.39,65.71,661.47,18.31,327.3,50.98,0,0,0.1939
2026-04-10 07:45:00,ENV-01,Indoor Lab A,27.11,66.31,597.6,18.63,413.17,48.83,0,0,0.1057
